index,index,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
52,169970,TUV,Oceania,Tuvalu,2022-04-02,5995.0,0.0,4.571000000000001,36.0,0.0,0.0,152832.305,0.0,116.541,917.7589999999999,0.0,0.0,0.6,56.0,6.425,814.0,93.397,260.0,5.562,139.0,15.949000000000002,159705081.0,90301.0,1877.9389999999999,1.062,110151.0,1.295,0.0144,69.5,tests performed,12114.0,6230.0,5884.0,7851.0,2271.0,3.0,101.58,52.24,49.34,20.01,252.0,1.0,0.008,66.67,11925.0,373.06699999999995,26.9,4.277,2.541,3575.1040000000003,3.3,536.783,27.25,14.1,41.1,100.0,7.4,67.57,0.715,20481.6,16.84,40.84,1715.9856710000001
53,169971,TUV,Oceania,Tuvalu,2022-04-03,5995.0,0.0,4.571000000000001,36.0,0.0,0.0,152832.305,0.0,116.541,917.7589999999999,0.0,0.0,0.6,56.0,6.425,814.0,93.397,260.0,5.562,139.0,15.949000000000002,159705081.0,90301.0,1877.9389999999999,1.062,110151.0,1.295,0.0144,69.5,tests performed,12114.0,6230.0,5884.0,7851.0,2271.0,3.0,101.58,52.24,49.34,20.01,252.0,1.0,0.008,66.67,11925.0,373.06699999999995,26.9,4.277,2.541,3575.1040000000003,3.3,536.783,27.25,14.1,41.1,100.0,7.4,67.57,0.715,20481.6,16.84,40.84,1715.9856710000001
54,169972,TUV,Oceania,Tuvalu,2022-04-04,5995.0,0.0,4.571000000000001,36.0,0.0,0.0,152832.305,0.0,116.541,917.7589999999999,0.0,0.0,0.6,56.0,6.425,814.0,93.397,260.0,5.562,139.0,15.949000000000002,159705081.0,90301.0,1877.9389999999999,1.062,110151.0,1.295,0.0144,69.5,tests performed,12114.0,6230.0,5884.0,7851.0,2271.0,3.0,101.58,52.24,49.34,20.01,252.0,1.0,0.008,66.67,11925.0,373.06699999999995,26.9,4.277,2.541,3575.1040000000003,3.3,536.783,27.25,14.1,41.1,100.0,7.4,67.57,0.715,20481.6,16.84,40.84,1715.9856710000001
55,169973,TUV,Oceania,Tuvalu,2022-04-05,5995.0,0.0,4.571000000000001,36.0,0.0,0.0,152832.305,0.0,116.541,917.7589999999999,0.0,0.0,0.6,56.0,6.425,814.0,93.397,260.0,5.562,139.0,15.949000000000002,159705081.0,90301.0,1877.9389999999999,1.062,110151.0,1.295,0.0144,69.5,tests performed,12528.0,6368.0,6160.0,7851.0,2271.0,3.0,105.06,53.4,51.66,20.01,252.0,1.0,0.008,66.67,11925.0,373.06699999999995,26.9,4.277,2.541,3575.1040000000003,3.3,536.783,27.25,14.1,41.1,100.0,7.4,67.57,0.715,20481.6,16.84,40.84,1715.9856710000001
56,115884,NRU,Oceania,Nauru,2022-04-05,158940.0,66.0,65.714,4025.0,0.0,0.0,61429.791,25.509,25.398000000000003,1555.649,0.0,0.0,1.53,3.0,5.813,77.0,149.196,1.0,1.9380000000000002,51.0,98.818,1008685.0,778.0,389.853,0.301,763.0,0.295,0.0861,11.6,tests performed,16824.0,9150.0,7674.0,50937.0,168.0,293.0,154.73,84.15,70.58,1.97,26947.0,15.0,0.138,23.15,10873.0,682.45,22.0,3.552,2.085,12895.635,13.4,243.81099999999998,24.07,43.0,36.9,44.6,5.0,59.96,0.6459999999999999,2633.7,21.49,55.05,4193.449258
57,115885,NRU,Oceania,Nauru,2022-04-06,158940.0,66.0,65.714,4025.0,0.0,0.0,61429.791,25.509,25.398000000000003,1555.649,0.0,0.0,1.53,3.0,5.813,77.0,149.196,1.0,1.9380000000000002,51.0,98.818,1008685.0,778.0,389.853,0.301,763.0,0.295,0.0861,11.6,tests performed,16824.0,9150.0,7674.0,50937.0,168.0,293.0,154.73,84.15,70.58,1.97,26947.0,15.0,0.138,23.15,10873.0,682.45,22.0,3.552,2.085,12895.635,13.4,243.81099999999998,24.07,43.0,36.9,44.6,5.0,59.96,0.6459999999999999,2633.7,21.49,55.05,4193.449258
58,115886,NRU,Oceania,Nauru,2022-04-07,158940.0,66.0,65.714,4025.0,0.0,0.0,61429.791,25.509,25.398000000000003,1555.649,0.0,0.0,1.53,3.0,5.813,77.0,149.196,1.0,1.9380000000000002,51.0,98.818,1008685.0,778.0,389.853,0.301,763.0,0.295,0.0861,11.6,tests performed,16824.0,9150.0,7674.0,50937.0,168.0,293.0,154.73,84.15,70.58,1.97,26947.0,15.0,0.138,23.15,10873.0,682.45,22.0,3.552,2.085,12895.635,13.4,243.81099999999998,24.07,43.0,36.9,44.6,5.0,59.96,0.6459999999999999,2633.7,21.49,55.05,4193.449258
59,115887,NRU,Oceania,Nauru,2022-04-08,158940.0,66.0,65.714,4025.0,0.0,0.0,61429.791,25.509,25.398000000000003,1555.649,0.0,0.0,1.53,3.0,5.813,77.0,149.196,1.0,1.9380000000000002,51.0,98.818,1008685.0,778.0,389.853,0.301,763.0,0.295,0.0861,11.6,tests performed,16824.0,9150.0,7674.0,50937.0,168.0,293.0,154.73,84.15,70.58,1.97,26947.0,15.0,0.138,23.15,10873.0,682.45,22.0,3.552,2.085,12895.635,13.4,243.81099999999998,24.07,43.0,36.9,44.6,5.0,59.96,0.6459999999999999,2633.7,21.49,55.05,4193.449258
60,115888,NRU,Oceania,Nauru,2022-04-09,158940.0,66.0,65.714,4025.0,0.0,0.0,61429.791,25.509,25.398000000000003,1555.649,0.0,0.0,1.53,3.0,5.813,77.0,149.196,1.0,1.9380000000000002,51.0,98.818,1008685.0,778.0,389.853,0.301,763.0,0.295,0.0861,11.6,tests performed,16824.0,9150.0,7674.0,50937.0,168.0,293.0,154.73,84.15,70.58,1.97,26947.0,15.0,0.138,23.15,10873.0,682.45,22.0,3.552,2.085,12895.635,13.4,243.81099999999998,24.07,43.0,36.9,44.6,5.0,59.96,0.6459999999999999,2633.7,21.49,55.05,4193.449258
61,115889,NRU,Oceania,Nauru,2022-04-10,158940.0,66.0,65.714,4025.0,0.0,0.0,61429.791,25.509,25.398000000000003,1555.649,0.0,0.0,1.53,3.0,5.813,77.0,149.196,1.0,1.9380000000000002,51.0,98.818,1008685.0,778.0,389.853,0.301,763.0,0.295,0.0861,11.6,tests performed,16824.0,9150.0,7674.0,50937.0,168.0,293.0,154.73,84.15,70.58,1.97,26947.0,15.0,0.138,23.15,10873.0,682.45,22.0,3.552,2.085,12895.635,13.4,243.81099999999998,24.07,43.0,36.9,44.6,5.0,59.96,0.6459999999999999,2633.7,21.49,55.05,4193.449258
62,115890,NRU,Oceania,Nauru,2022-04-11,158940.0,66.0,65.714,4025.0,0.0,0.0,61429.791,25.509,25.398000000000003,1555.649,0.0,0.0,1.53,3.0,5.813,77.0,149.196,1.0,1.9380000000000002,51.0,98.818,1008685.0,778.0,389.853,0.301,763.0,0.295,0.0861,11.6,tests performed,22976.0,9464.0,8585.0,50937.0,168.0,293.0,211.31,87.04,78.96,1.97,26947.0,15.0,0.138,23.15,10873.0,682.45,22.0,3.552,2.085,12895.635,13.4,243.81099999999998,24.07,43.0,36.9,44.6,5.0,59.96,0.6459999999999999,2633.7,21.49,55.05,4193.449258
63,85498,JEY,Europe,Jersey,2022-04-18,7974232.0,26414.0,29462.142999999996,29706.0,20.0,33.857,63262.052,209.55,233.732,235.667,0.159,0.26899999999999996,0.73,631.0,5.006,10774.0,85.473,251.0,4.158,4174.0,69.143,47095704.0,92663.0,373.625,0.735,84914.0,0.674,0.34700000000000003,2.9,people tested,231170.0,83074.0,79855.0,68241.0,651817.0,146.0,228.72,82.19,79.01,67.52,1445.0,15.0,0.015,45.37,101073.0,347.778,48.2,27.049,18.493,39002.223,2.0,79.37,5.72,11.2,33.7,66.425,13.05,84.63,0.919,-1891.0,-0.06,9.36,-15.0018886
64,85499,JEY,Europe,Jersey,2022-04-19,7974232.0,26414.0,29462.142999999996,29706.0,20.0,33.857,63262.052,209.55,233.732,235.667,0.159,0.26899999999999996,0.73,631.0,5.006,10774.0,85.473,251.0,4.158,4174.0,69.143,47095704.0,92663.0,373.625,0.735,84914.0,0.674,0.34700000000000003,2.9,people tested,231170.0,83074.0,79855.0,68241.0,651817.0,150.0,228.72,82.19,79.01,67.52,1484.0,15.0,0.015,45.37,101073.0,347.778,48.2,27.049,18.493,39002.223,2.0,79.37,5.72,11.2,33.7,66.425,13.05,84.63,0.919,-1891.0,-0.06,9.36,-15.0018886
65,180704,ESH,Africa,Western Sahara,2022-04-20,454.0,0.0,0.0,7.0,0.0,0.0,40923.021,0.0,0.0,630.972,0.0,0.0,0.47,1696.0,5.093999999999999,14166.0,42.551,260.0,5.562,16627.0,49.943999999999996,3943.0,56715.0,6.444,0.578,1238.0,0.013000000000000001,0.9523,1.1,tests performed,16426.0,6483.0,6457.0,45443077.0,1115043.0,7.0,148.06,58.44,58.2,46.29,631.0,2.0,0.018000000000000002,47.22,611872.0,308.127,28.4,7.15,1.38,6171.884,2.0,245.465,6.0,1.0,45.9,85.84700000000001,2.6,70.26,0.7040000000000001,38486.9,10.93,1.96,1134.110282
66,85500,JEY,Europe,Jersey,2022-04-20,7974232.0,26414.0,29462.142999999996,29706.0,20.0,33.857,63262.052,209.55,233.732,235.667,0.159,0.26899999999999996,0.73,631.0,5.006,10774.0,85.473,251.0,4.158,4174.0,69.143,47095704.0,92663.0,373.625,0.735,84914.0,0.674,0.34700000000000003,2.9,people tested,231170.0,83074.0,79855.0,68241.0,651817.0,154.0,228.72,82.19,79.01,67.52,1524.0,15.0,0.015,45.37,101073.0,347.778,48.2,27.049,18.493,39002.223,2.0,79.37,5.72,11.2,33.7,66.425,13.05,84.63,0.919,-1891.0,-0.06,9.36,-15.0018886
67,85501,JEY,Europe,Jersey,2022-04-21,7974232.0,26414.0,29462.142999999996,29706.0,20.0,33.857,63262.052,209.55,233.732,235.667,0.159,0.26899999999999996,0.73,631.0,5.006,10774.0,85.473,251.0,4.158,4174.0,69.143,47095704.0,92663.0,373.625,0.735,84914.0,0.674,0.34700000000000003,2.9,people tested,231170.0,83074.0,79855.0,68241.0,651817.0,158.0,228.72,82.19,79.01,67.52,1563.0,15.0,0.015,45.37,101073.0,347.778,48.2,27.049,18.493,39002.223,2.0,79.37,5.72,11.2,33.7,66.425,13.05,84.63,0.919,-1891.0,-0.06,9.36,-15.0018886
68,85502,JEY,Europe,Jersey,2022-04-22,7974232.0,26414.0,29462.142999999996,29706.0,20.0,33.857,63262.052,209.55,233.732,235.667,0.159,0.26899999999999996,0.73,631.0,5.006,10774.0,85.473,251.0,4.158,4174.0,69.143,47095704.0,92663.0,373.625,0.735,84914.0,0.674,0.34700000000000003,2.9,people tested,231170.0,83074.0,79855.0,68241.0,651817.0,161.0,228.72,82.19,79.01,67.52,1593.0,15.0,0.015,45.37,101073.0,347.778,48.2,27.049,18.493,39002.223,2.0,79.37,5.72,11.2,33.7,66.425,13.05,84.63,0.919,-1891.0,-0.06,9.36,-15.0018886
69,85503,JEY,Europe,Jersey,2022-04-23,7974232.0,26414.0,29462.142999999996,29706.0,20.0,33.857,63262.052,209.55,233.732,235.667,0.159,0.26899999999999996,0.73,631.0,5.006,10774.0,85.473,251.0,4.158,4174.0,69.143,47095704.0,92663.0,373.625,0.735,84914.0,0.674,0.34700000000000003,2.9,people tested,231170.0,83074.0,79855.0,68241.0,651817.0,165.0,228.72,82.19,79.01,67.52,1632.0,15.0,0.015,45.37,101073.0,347.778,48.2,27.049,18.493,39002.223,2.0,79.37,5.72,11.2,33.7,66.425,13.05,84.63,0.919,-1891.0,-0.06,9.36,-15.0018886
70,174790,VIR,North America,United States Virgin Islands,2022-04-24,81620383.0,114308.0,61513.429000000004,996704.0,1960.0,556.571,245168.78100000002,343.355,184.77200000000002,2993.869,5.8870000000000005,1.672,1.15,1696.0,5.093999999999999,14166.0,42.551,260.0,5.562,16627.0,49.943999999999996,110418.0,5.0,1059.491,0.048,46.0,0.441,0.18600000000000003,5.4,tests performed,577306842.0,257881623.0,219902417.0,100901425.0,29427.0,262066.0,173.88,77.67,66.23,30.39,789.0,32524.0,0.01,36.11,104218.0,306.48,42.2,18.601,10.799000000000001,54225.445999999996,1.2,273.67,12.26,19.1,24.6,21.221999999999998,2.77,80.58,0.9259999999999999,1075395.3,16.6,1.59,3230.239133
71,134976,PRI,North America,Puerto Rico,2022-04-24,3891241.0,12318.0,10876.857,22355.0,18.0,18.429000000000002,382697.725,1211.4569999999999,1069.723,2198.581,1.77,1.8119999999999998,1.14,49.0,4.819,1208.0,118.805,13.0,2.411,134.0,24.484,2731646.0,1441.0,965.845,0.51,4177.0,1.4769999999999999,0.414,2.4,tests performed,23788999.0,9696928.0,9415073.0,6386768.0,5453.0,5569.0,233.96,95.37,92.6,62.81,548.0,725.0,0.006999999999999999,32.41,2828246.0,376.23199999999997,38.2,15.168,9.829,35044.67,0.5,108.094,12.9,16.3,30.0,78.46300000000001,3.39,80.1,0.8640000000000001,5882.2,8.64,8.16,2079.804939
72,85504,JEY,Europe,Jersey,2022-04-24,7974232.0,26414.0,29462.142999999996,29706.0,20.0,33.857,63262.052,209.55,233.732,235.667,0.159,0.26899999999999996,0.73,631.0,5.006,10774.0,85.473,251.0,4.158,4174.0,69.143,47095704.0,92663.0,373.625,0.735,84914.0,0.674,0.34700000000000003,2.9,people tested,232355.0,83179.0,80198.0,68978.0,651817.0,169.0,229.89,82.3,79.35,68.25,1672.0,15.0,0.015,45.37,101073.0,347.778,48.2,27.049,18.493,39002.223,2.0,79.37,5.72,11.2,33.7,66.425,13.05,84.63,0.919,-1891.0,-0.06,9.36,-15.0018886
73,67793,GUM,Oceania,Guam,2022-04-24,14984.0,241.0,66.429,220.0,0.0,0.0,132584.17,2132.46,587.785,1946.644,0.0,0.0,1.49,1179.0,14.052,22319.0,331.034,46.0,4.401,1280.0,123.42399999999999,286162.0,4.0,1681.486,0.024,190.0,1.1159999999999999,0.062,16.1,tests performed,87824.0,43419.0,38186.0,6219.0,694.0,18.0,77.71,38.42,33.79,5.5,159.0,5.0,0.004,40.74,170184.0,304.128,31.4,9.551,5.492999999999999,13593.877,1.5,310.496,21.52,35.3,52.0,41.047,3.7,80.07,0.779,-54.0,-4.89,5.26,-949.5674193
74,134977,PRI,North America,Puerto Rico,2022-04-25,3891241.0,12318.0,10876.857,22355.0,18.0,18.429000000000002,382697.725,1211.4569999999999,1069.723,2198.581,1.77,1.8119999999999998,1.14,49.0,4.819,1208.0,118.805,13.0,2.411,134.0,24.484,2737700.0,6054.0,967.985,2.141,4426.0,1.565,0.414,2.4,tests performed,23788999.0,9696928.0,9415073.0,6386768.0,5453.0,5569.0,233.96,95.37,92.6,62.81,548.0,725.0,0.006999999999999999,32.41,2828246.0,376.23199999999997,38.2,15.168,9.829,35044.67,0.5,108.094,12.9,16.3,30.0,78.46300000000001,3.39,80.1,0.8640000000000001,5882.2,8.64,8.16,2079.804939
75,67794,GUM,Oceania,Guam,2022-04-25,14984.0,241.0,66.429,220.0,0.0,0.0,132584.17,2132.46,587.785,1946.644,0.0,0.0,1.49,1179.0,14.052,22319.0,331.034,46.0,4.401,1280.0,123.42399999999999,286559.0,397.0,1683.819,2.333,207.0,1.216,0.076,13.2,tests performed,87824.0,43419.0,38186.0,6219.0,694.0,18.0,77.71,38.42,33.79,5.5,159.0,5.0,0.004,40.74,170184.0,304.128,31.4,9.551,5.492999999999999,13593.877,1.5,310.496,21.52,35.3,52.0,41.047,3.7,80.07,0.779,-54.0,-4.89,5.26,-949.5674193
76,174791,VIR,North America,United States Virgin Islands,2022-04-25,81620383.0,114308.0,61513.429000000004,996704.0,1960.0,556.571,245168.78100000002,343.355,184.77200000000002,2993.869,5.8870000000000005,1.672,1.15,1696.0,5.093999999999999,14166.0,42.551,260.0,5.562,16627.0,49.943999999999996,110552.0,134.0,1060.776,1.286,64.0,0.614,0.17600000000000002,5.7,tests performed,577306842.0,257881623.0,219902417.0,100901425.0,29427.0,262066.0,173.88,77.67,66.23,30.39,789.0,32524.0,0.01,36.11,104218.0,306.48,42.2,18.601,10.799000000000001,54225.445999999996,1.2,273.67,12.26,19.1,24.6,21.221999999999998,2.77,80.58,0.9259999999999999,1075395.3,16.6,1.59,3230.239133
77,67795,GUM,Oceania,Guam,2022-04-26,14984.0,241.0,66.429,220.0,0.0,0.0,132584.17,2132.46,587.785,1946.644,0.0,0.0,1.49,1179.0,14.052,22319.0,331.034,46.0,4.401,1280.0,123.42399999999999,286978.0,419.0,1686.281,2.4619999999999997,238.0,1.3980000000000001,0.07200000000000001,13.9,tests performed,87824.0,43419.0,38186.0,6219.0,694.0,18.0,77.71,38.42,33.79,5.5,159.0,5.0,0.004,40.74,170184.0,304.128,31.4,9.551,5.492999999999999,13593.877,1.5,310.496,21.52,35.3,52.0,41.047,3.7,80.07,0.779,-54.0,-4.89,5.26,-949.5674193
78,174792,VIR,North America,United States Virgin Islands,2022-04-26,81620383.0,114308.0,61513.429000000004,996704.0,1960.0,556.571,245168.78100000002,343.355,184.77200000000002,2993.869,5.8870000000000005,1.672,1.15,1696.0,5.093999999999999,14166.0,42.551,260.0,5.562,16627.0,49.943999999999996,110678.0,126.0,1061.985,1.209,75.0,0.72,0.179,5.6,tests performed,577306842.0,257881623.0,219902417.0,100901425.0,29427.0,262066.0,173.88,77.67,66.23,30.39,789.0,32524.0,0.01,36.11,104218.0,306.48,42.2,18.601,10.799000000000001,54225.445999999996,1.2,273.67,12.26,19.1,24.6,21.221999999999998,2.77,80.58,0.9259999999999999,1075395.3,16.6,1.59,3230.239133
79,134978,PRI,North America,Puerto Rico,2022-04-26,3891241.0,12318.0,10876.857,22355.0,18.0,18.429000000000002,382697.725,1211.4569999999999,1069.723,2198.581,1.77,1.8119999999999998,1.14,49.0,4.819,1208.0,118.805,13.0,2.411,134.0,24.484,2747202.0,9502.0,971.345,3.36,5023.0,1.776,0.414,2.4,tests performed,23788999.0,9696928.0,9415073.0,6386768.0,5453.0,5569.0,233.96,95.37,92.6,62.81,548.0,725.0,0.006999999999999999,32.41,2828246.0,376.23199999999997,38.2,15.168,9.829,35044.67,0.5,108.094,12.9,16.3,30.0,78.46300000000001,3.39,80.1,0.8640000000000001,5882.2,8.64,8.16,2079.804939
80,67796,GUM,Oceania,Guam,2022-04-27,14984.0,241.0,66.429,220.0,0.0,0.0,132584.17,2132.46,587.785,1946.644,0.0,0.0,1.49,1179.0,14.052,22319.0,331.034,46.0,4.401,1280.0,123.42399999999999,287354.0,376.0,1688.49,2.209,263.0,1.545,0.075,13.3,tests performed,87824.0,43419.0,38186.0,6219.0,694.0,18.0,77.71,38.42,33.79,5.5,159.0,5.0,0.004,40.74,170184.0,304.128,31.4,9.551,5.492999999999999,13593.877,1.5,310.496,21.52,35.3,52.0,41.047,3.7,80.07,0.779,-54.0,-4.89,5.26,-949.5674193
81,69066,GGY,Europe,Guernsey,2022-04-27,847491.0,706.0,490.286,17636.0,14.0,14.0,46438.199,38.685,26.865,966.363,0.767,0.767,1.02,1179.0,14.052,22319.0,331.034,46.0,4.401,1280.0,123.42399999999999,4067775.0,10381.0,222.893,0.569,10008.0,0.5479999999999999,0.1911,5.2,people tested,152463.0,54146.0,51351.0,39278.0,754.0,67.0,240.53,85.42,81.01,61.97,1057.0,80.0,0.126,45.37,63385.0,157.834,22.9,4.694,3.016,7423.808000000001,8.7,155.898,10.18,35.3,52.0,76.665,0.6,74.3,0.6629999999999999,43113.3,25.35,10.04,2362.38969
