index,country,canton,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
96521,Switzerland,LU,2020-09-14,-4.0,0.0,56.0,1.0,-11.0,0.0
96522,Switzerland,LU,2020-09-15,-3.0,2.0,84.0,0.0,-11.0,0.0
96523,Switzerland,LU,2020-09-16,-8.0,-5.0,63.0,-4.0,-12.0,0.0
96524,Switzerland,LU,2020-09-17,-6.0,-1.0,46.0,-7.0,-11.0,0.0
96525,Switzerland,LU,2020-09-18,-7.0,0.0,45.0,-3.0,-13.0,0.0
96526,Switzerland,LU,2020-09-19,-7.0,-1.0,41.0,-7.0,-9.0,-1.0
96527,Switzerland,LU,2020-09-20,0.0,7.0,63.0,-2.0,-6.0,-1.0
96528,Switzerland,LU,2020-09-21,-2.0,-2.0,38.0,-1.0,-13.0,2.0
96529,Switzerland,LU,2020-09-22,-3.0,0.0,42.0,-4.0,-14.0,2.0
96530,Switzerland,LU,2020-09-23,-9.0,-4.0,32.0,-6.0,-13.0,2.0
96531,Switzerland,LU,2020-09-24,-8.0,-1.0,6.0,-8.0,-11.0,2.0
96532,Switzerland,LU,2020-09-25,-4.0,5.0,-22.0,-7.0,-14.0,4.0
96533,Switzerland,LU,2020-09-26,-6.0,2.0,-19.0,-20.0,-10.0,2.0
96534,Switzerland,LU,2020-09-27,-13.0,-7.0,-5.0,-12.0,-10.0,1.0
96535,Switzerland,LU,2020-09-28,-1.0,-5.0,11.0,-11.0,-22.0,4.0
96536,Switzerland,LU,2020-09-29,-1.0,-2.0,-3.0,-16.0,-23.0,5.0
96537,Switzerland,LU,2020-09-30,-9.0,-9.0,34.0,-9.0,-23.0,2.0
96538,Switzerland,LU,2020-10-01,-9.0,-3.0,-3.0,-17.0,-22.0,3.0
96539,Switzerland,LU,2020-10-02,-17.0,-9.0,-11.0,-20.0,-30.0,6.0
96540,Switzerland,LU,2020-10-03,-9.0,-1.0,-5.0,-20.0,-10.0,2.0
96541,Switzerland,LU,2020-10-04,-3.0,-3.0,29.0,0.0,-8.0,0.0
96542,Switzerland,LU,2020-10-05,0.0,-2.0,-4.0,-14.0,-23.0,5.0
96543,Switzerland,LU,2020-10-06,3.0,3.0,7.0,-15.0,-23.0,4.0
96544,Switzerland,LU,2020-10-07,-7.0,-7.0,3.0,-17.0,-23.0,4.0
96545,Switzerland,LU,2020-10-08,-3.0,-3.0,36.0,-12.0,-22.0,3.0
96546,Switzerland,LU,2020-10-09,-10.0,-1.0,30.0,-10.0,-23.0,3.0
96547,Switzerland,LU,2020-10-10,-14.0,-1.0,-26.0,-27.0,-9.0,3.0
96548,Switzerland,LU,2020-10-11,-14.0,-5.0,8.0,-11.0,-9.0,3.0
96549,Switzerland,LU,2020-10-12,-6.0,1.0,-5.0,-8.0,-11.0,4.0
96550,Switzerland,LU,2020-10-13,-2.0,4.0,21.0,-6.0,-11.0,4.0
96551,Switzerland,LU,2020-10-14,-7.0,-3.0,9.0,-10.0,-11.0,4.0
96552,Switzerland,LU,2020-10-15,-6.0,4.0,-25.0,-15.0,-10.0,5.0
96553,Switzerland,LU,2020-10-16,-11.0,5.0,-31.0,-14.0,-13.0,6.0
96554,Switzerland,LU,2020-10-17,-15.0,-1.0,-5.0,-24.0,-6.0,5.0
96555,Switzerland,LU,2020-10-18,-17.0,-11.0,2.0,-13.0,-11.0,4.0
96556,Switzerland,LU,2020-10-19,-12.0,-2.0,7.0,-7.0,-12.0,6.0
96557,Switzerland,LU,2020-10-20,-10.0,1.0,21.0,-11.0,-13.0,5.0
96558,Switzerland,LU,2020-10-21,-15.0,-4.0,22.0,-13.0,-12.0,6.0
96559,Switzerland,LU,2020-10-22,-14.0,1.0,4.0,-19.0,-11.0,7.0
96560,Switzerland,LU,2020-10-23,-18.0,5.0,-37.0,-22.0,-14.0,9.0
96561,Switzerland,LU,2020-10-24,-16.0,5.0,5.0,-26.0,-7.0,6.0
96562,Switzerland,LU,2020-10-25,-11.0,0.0,58.0,-6.0,-10.0,2.0
96563,Switzerland,LU,2020-10-26,-17.0,-6.0,-45.0,-22.0,-14.0,9.0
96564,Switzerland,LU,2020-10-27,-9.0,7.0,3.0,-17.0,-13.0,7.0
96565,Switzerland,LU,2020-10-28,-18.0,-4.0,-7.0,-21.0,-13.0,8.0
96566,Switzerland,LU,2020-10-29,-18.0,0.0,-33.0,-27.0,-12.0,9.0
96567,Switzerland,LU,2020-10-30,-17.0,6.0,5.0,-20.0,-14.0,9.0
96568,Switzerland,LU,2020-10-31,-20.0,5.0,11.0,-28.0,-6.0,7.0
96569,Switzerland,LU,2020-11-01,-35.0,-15.0,-8.0,-29.0,-15.0,6.0
96570,Switzerland,LU,2020-11-02,-17.0,-5.0,14.0,-17.0,-14.0,8.0
96571,Switzerland,LU,2020-11-03,-18.0,0.0,-23.0,-25.0,-14.0,10.0
96572,Switzerland,LU,2020-11-04,-21.0,-5.0,-33.0,-26.0,-14.0,10.0
96573,Switzerland,LU,2020-11-05,-18.0,1.0,-35.0,-29.0,-13.0,10.0
96574,Switzerland,LU,2020-11-06,-19.0,4.0,-18.0,-22.0,-14.0,10.0
96575,Switzerland,LU,2020-11-07,-19.0,5.0,-2.0,-35.0,-7.0,8.0
96576,Switzerland,LU,2020-11-08,-29.0,-12.0,20.0,-29.0,-15.0,6.0
96577,Switzerland,LU,2020-11-09,-16.0,-4.0,-12.0,-20.0,-13.0,8.0
96578,Switzerland,LU,2020-11-10,-15.0,0.0,-11.0,-23.0,-13.0,9.0
96579,Switzerland,LU,2020-11-11,-19.0,-6.0,-14.0,-24.0,-14.0,9.0
96580,Switzerland,LU,2020-11-12,-16.0,1.0,-13.0,-24.0,-11.0,8.0
96581,Switzerland,LU,2020-11-13,-16.0,5.0,-8.0,-21.0,-13.0,9.0
96582,Switzerland,LU,2020-11-14,-14.0,7.0,27.0,-21.0,-7.0,6.0
96583,Switzerland,LU,2020-11-15,-20.0,-2.0,39.0,-14.0,-14.0,5.0
96584,Switzerland,LU,2020-11-16,-16.0,-4.0,-33.0,-23.0,-12.0,9.0
96585,Switzerland,LU,2020-11-17,-13.0,2.0,-4.0,-21.0,-12.0,8.0
96586,Switzerland,LU,2020-11-18,-19.0,-4.0,11.0,-18.0,-12.0,7.0
96587,Switzerland,LU,2020-11-19,-18.0,0.0,-48.0,-30.0,-10.0,9.0
96588,Switzerland,LU,2020-11-20,-17.0,5.0,-39.0,-27.0,-12.0,11.0
96589,Switzerland,LU,2020-11-21,-14.0,7.0,-11.0,-30.0,-7.0,8.0
96590,Switzerland,LU,2020-11-22,-31.0,-13.0,2.0,-27.0,-15.0,6.0
96591,Switzerland,LU,2020-11-23,-14.0,-2.0,-22.0,-22.0,-11.0,9.0
96592,Switzerland,LU,2020-11-24,-12.0,1.0,-20.0,-22.0,-11.0,8.0
96593,Switzerland,LU,2020-11-25,-13.0,-1.0,-20.0,-20.0,-11.0,8.0
96594,Switzerland,LU,2020-11-26,-9.0,5.0,-31.0,-24.0,-9.0,8.0
96595,Switzerland,LU,2020-11-27,-3.0,10.0,-28.0,-19.0,-10.0,8.0
96596,Switzerland,LU,2020-11-28,-9.0,11.0,-18.0,-29.0,-2.0,7.0
96597,Switzerland,LU,2020-11-29,-36.0,-18.0,-37.0,-33.0,-12.0,7.0
96598,Switzerland,LU,2020-11-30,-9.0,1.0,-34.0,-21.0,-10.0,8.0
96599,Switzerland,LU,2020-12-01,-13.0,5.0,-36.0,-19.0,-11.0,9.0
96600,Switzerland,LU,2020-12-02,-15.0,1.0,-31.0,-23.0,-10.0,8.0
96601,Switzerland,LU,2020-12-03,-11.0,7.0,-25.0,-21.0,-8.0,8.0
96602,Switzerland,LU,2020-12-04,-12.0,8.0,-36.0,-22.0,-10.0,10.0
96603,Switzerland,LU,2020-12-05,-11.0,12.0,-32.0,-34.0,-4.0,8.0
96604,Switzerland,LU,2020-12-06,-38.0,-21.0,-39.0,-37.0,-13.0,8.0
96605,Switzerland,LU,2020-12-07,-2.0,3.0,-28.0,-20.0,-21.0,9.0
96606,Switzerland,LU,2020-12-08,-19.0,-27.0,-20.0,-43.0,-63.0,21.0
96607,Switzerland,LU,2020-12-09,-18.0,0.0,-33.0,-22.0,-9.0,8.0
96608,Switzerland,LU,2020-12-10,-13.0,3.0,-29.0,-23.0,-9.0,8.0
96609,Switzerland,LU,2020-12-11,-14.0,6.0,-32.0,-22.0,-9.0,9.0
96610,Switzerland,LU,2020-12-12,-21.0,11.0,-37.0,-37.0,-4.0,10.0
96611,Switzerland,LU,2020-12-13,-48.0,-66.0,-22.0,-36.0,-20.0,8.0
96612,Switzerland,LU,2020-12-14,-9.0,8.0,-19.0,-19.0,-12.0,9.0
96613,Switzerland,LU,2020-12-15,-9.0,10.0,-18.0,-23.0,-13.0,9.0
96614,Switzerland,LU,2020-12-16,-13.0,3.0,-10.0,-23.0,-11.0,9.0
96615,Switzerland,LU,2020-12-17,-11.0,11.0,-23.0,-24.0,-11.0,9.0
96616,Switzerland,LU,2020-12-18,-17.0,9.0,-16.0,-23.0,-11.0,10.0
96617,Switzerland,LU,2020-12-19,-20.0,11.0,-22.0,-35.0,-7.0,9.0
96618,Switzerland,LU,2020-12-20,-42.0,-67.0,-14.0,-40.0,-18.0,8.0
96619,Switzerland,LU,2020-12-21,11.0,18.0,-24.0,-27.0,-29.0,12.0
96620,Switzerland,LU,2020-12-22,-10.0,30.0,0.0,-30.0,-33.0,13.0
96621,Switzerland,LU,2020-12-23,-15.0,43.0,-9.0,-31.0,-37.0,14.0
96622,Switzerland,LU,2020-12-24,-38.0,20.0,-28.0,-44.0,-63.0,19.0
96623,Switzerland,LU,2020-12-25,-90.0,-92.0,-38.0,-67.0,-88.0,31.0
96624,Switzerland,LU,2020-12-26,-82.0,-88.0,4.0,-47.0,-57.0,14.0
96625,Switzerland,LU,2020-12-27,-64.0,-69.0,-16.0,-43.0,-31.0,9.0
96626,Switzerland,LU,2020-12-28,-9.0,19.0,-30.0,-41.0,-57.0,20.0
96627,Switzerland,LU,2020-12-29,-13.0,19.0,15.0,-36.0,-59.0,20.0
96628,Switzerland,LU,2020-12-30,-22.0,28.0,4.0,-39.0,-58.0,19.0
96629,Switzerland,LU,2020-12-31,-35.0,28.0,2.0,-42.0,-65.0,20.0
96630,Switzerland,LU,2021-01-01,-88.0,-92.0,-23.0,-66.0,-86.0,32.0
96631,Switzerland,LU,2021-01-02,-51.0,-19.0,-33.0,-49.0,-34.0,14.0
96632,Switzerland,LU,2021-01-03,-67.0,-71.0,-23.0,-47.0,-23.0,10.0
96633,Switzerland,LU,2021-01-04,-28.0,6.0,-31.0,-30.0,-19.0,13.0
96634,Switzerland,LU,2021-01-05,-29.0,5.0,-26.0,-32.0,-20.0,13.0
96635,Switzerland,LU,2021-01-06,-33.0,-4.0,-29.0,-33.0,-21.0,14.0
96636,Switzerland,LU,2021-01-07,-36.0,-2.0,-22.0,-31.0,-19.0,13.0
96637,Switzerland,LU,2021-01-08,-38.0,2.0,-23.0,-30.0,-20.0,15.0
96638,Switzerland,LU,2021-01-09,-38.0,6.0,-22.0,-39.0,-19.0,11.0
96639,Switzerland,LU,2021-01-10,-64.0,-71.0,-15.0,-40.0,-23.0,8.0
96640,Switzerland,LU,2021-01-11,-31.0,0.0,-26.0,-25.0,-13.0,10.0
96641,Switzerland,LU,2021-01-12,-36.0,-4.0,-35.0,-29.0,-15.0,11.0
96642,Switzerland,LU,2021-01-13,-34.0,-4.0,-29.0,-29.0,-15.0,11.0
96643,Switzerland,LU,2021-01-14,-36.0,-9.0,-47.0,-30.0,-17.0,11.0
96644,Switzerland,LU,2021-01-15,-40.0,-2.0,-45.0,-27.0,-20.0,13.0
96645,Switzerland,LU,2021-01-16,-37.0,7.0,-26.0,-37.0,-19.0,10.0
96646,Switzerland,LU,2021-01-17,-72.0,-77.0,-41.0,-51.0,-30.0,10.0
96647,Switzerland,LU,2021-01-18,-50.0,-8.0,-35.0,-30.0,-22.0,12.0
96648,Switzerland,LU,2021-01-19,-50.0,-3.0,-6.0,-31.0,-23.0,12.0
96649,Switzerland,LU,2021-01-20,-54.0,-10.0,-15.0,-32.0,-23.0,13.0
96650,Switzerland,LU,2021-01-21,-52.0,-5.0,-27.0,-35.0,-21.0,13.0
96651,Switzerland,LU,2021-01-22,-53.0,1.0,-38.0,-33.0,-22.0,14.0
96652,Switzerland,LU,2021-01-23,-57.0,3.0,-31.0,-42.0,-25.0,12.0
96653,Switzerland,LU,2021-01-24,-59.0,-31.0,9.0,-26.0,-25.0,7.0
96654,Switzerland,LU,2021-01-25,-51.0,-11.0,-47.0,-31.0,-23.0,13.0
96655,Switzerland,LU,2021-01-26,-46.0,0.0,-23.0,-30.0,-22.0,12.0
96656,Switzerland,LU,2021-01-27,-55.0,-15.0,-44.0,-33.0,-22.0,13.0
96657,Switzerland,LU,2021-01-28,-50.0,-2.0,-52.0,-37.0,-21.0,14.0
96658,Switzerland,LU,2021-01-29,-52.0,3.0,-49.0,-35.0,-21.0,15.0
96659,Switzerland,LU,2021-01-30,-56.0,6.0,-50.0,-50.0,-23.0,13.0
96660,Switzerland,LU,2021-01-31,-65.0,-29.0,-14.0,-37.0,-24.0,9.0
96661,Switzerland,LU,2021-02-01,-49.0,-9.0,-41.0,-32.0,-21.0,12.0
96662,Switzerland,LU,2021-02-02,-46.0,0.0,-26.0,-33.0,-21.0,12.0
96663,Switzerland,LU,2021-02-03,-51.0,-12.0,-36.0,-35.0,-21.0,13.0
96664,Switzerland,LU,2021-02-04,-46.0,0.0,-21.0,-31.0,-19.0,12.0
96665,Switzerland,LU,2021-02-05,-48.0,6.0,-12.0,-26.0,-20.0,13.0
96666,Switzerland,LU,2021-02-06,-52.0,6.0,-9.0,-35.0,-21.0,9.0
96667,Switzerland,LU,2021-02-07,-72.0,-30.0,-46.0,-46.0,-25.0,9.0
96668,Switzerland,LU,2021-02-08,-44.0,-6.0,-8.0,-31.0,-29.0,12.0
96669,Switzerland,LU,2021-02-09,-48.0,-3.0,-34.0,-37.0,-29.0,13.0
96670,Switzerland,LU,2021-02-10,-51.0,-9.0,-34.0,-39.0,-29.0,13.0
96671,Switzerland,LU,2021-02-11,-52.0,-7.0,-33.0,-38.0,-32.0,14.0
96672,Switzerland,LU,2021-02-12,-53.0,1.0,-47.0,-39.0,-32.0,16.0
96673,Switzerland,LU,2021-02-13,-57.0,5.0,-40.0,-45.0,-25.0,11.0
96674,Switzerland,LU,2021-02-14,-62.0,-11.0,-3.0,-26.0,-20.0,6.0
96675,Switzerland,LU,2021-02-15,-48.0,-6.0,-25.0,-34.0,-31.0,13.0
96676,Switzerland,LU,2021-02-16,-43.0,4.0,4.0,-31.0,-30.0,12.0
96677,Switzerland,LU,2021-02-17,-48.0,-2.0,1.0,-33.0,-27.0,12.0
96678,Switzerland,LU,2021-02-18,-48.0,2.0,-15.0,-33.0,-27.0,13.0
96679,Switzerland,LU,2021-02-19,-49.0,9.0,-5.0,-31.0,-27.0,14.0
96680,Switzerland,LU,2021-02-20,-50.0,10.0,35.0,-24.0,-20.0,8.0
96681,Switzerland,LU,2021-02-21,-46.0,13.0,68.0,-4.0,-16.0,4.0
96682,Switzerland,LU,2021-02-22,-42.0,3.0,-3.0,-23.0,-17.0,11.0
96683,Switzerland,LU,2021-02-23,-40.0,9.0,19.0,-23.0,-17.0,10.0
96684,Switzerland,LU,2021-02-24,-44.0,2.0,24.0,-23.0,-16.0,10.0
96685,Switzerland,LU,2021-02-25,-42.0,10.0,10.0,-22.0,-15.0,9.0
96686,Switzerland,LU,2021-02-26,-44.0,16.0,-2.0,-21.0,-16.0,11.0
96687,Switzerland,LU,2021-02-27,-51.0,15.0,-27.0,-39.0,-17.0,10.0
96688,Switzerland,LU,2021-02-28,-58.0,-7.0,-2.0,-24.0,-16.0,6.0
96689,Switzerland,LU,2021-03-01,-22.0,9.0,-2.0,-18.0,-16.0,8.0
96690,Switzerland,LU,2021-03-02,-23.0,12.0,29.0,-17.0,-16.0,8.0
96691,Switzerland,LU,2021-03-03,-30.0,5.0,8.0,-19.0,-17.0,9.0
96692,Switzerland,LU,2021-03-04,-31.0,13.0,-15.0,-25.0,-16.0,10.0
96693,Switzerland,LU,2021-03-05,-35.0,14.0,-46.0,-28.0,-16.0,12.0
96694,Switzerland,LU,2021-03-06,-32.0,18.0,-15.0,-30.0,-12.0,8.0
96695,Switzerland,LU,2021-03-07,-58.0,-5.0,-10.0,-27.0,-15.0,7.0
96696,Switzerland,LU,2021-03-08,-28.0,7.0,-14.0,-22.0,-16.0,10.0
96697,Switzerland,LU,2021-03-09,-29.0,11.0,-6.0,-23.0,-16.0,9.0
96698,Switzerland,LU,2021-03-10,-31.0,4.0,13.0,-19.0,-16.0,9.0
96699,Switzerland,LU,2021-03-11,-33.0,10.0,-28.0,-28.0,-14.0,10.0
96700,Switzerland,LU,2021-03-12,-32.0,17.0,-14.0,-23.0,-15.0,11.0
96701,Switzerland,LU,2021-03-13,-31.0,18.0,-10.0,-31.0,-12.0,8.0
96702,Switzerland,LU,2021-03-14,-64.0,-18.0,-51.0,-42.0,-19.0,9.0
96703,Switzerland,LU,2021-03-15,-32.0,4.0,-44.0,-26.0,-16.0,11.0
96704,Switzerland,LU,2021-03-16,-30.0,12.0,-29.0,-25.0,-15.0,10.0
96705,Switzerland,LU,2021-03-17,-37.0,2.0,-37.0,-29.0,-14.0,11.0
96706,Switzerland,LU,2021-03-18,-33.0,11.0,-29.0,-27.0,-13.0,10.0
96707,Switzerland,LU,2021-03-19,-29.0,20.0,-12.0,-21.0,-17.0,11.0
96708,Switzerland,LU,2021-03-20,-32.0,19.0,-15.0,-32.0,-10.0,9.0
96709,Switzerland,LU,2021-03-21,-59.0,-8.0,-21.0,-28.0,-15.0,7.0
96710,Switzerland,LU,2021-03-22,-30.0,7.0,-29.0,-23.0,-14.0,10.0
96711,Switzerland,LU,2021-03-23,-27.0,13.0,15.0,-20.0,-13.0,8.0
96712,Switzerland,NE,2020-02-15,0.0,0.0,,15.0,-3.0,-1.0
96713,Switzerland,NE,2020-02-16,12.0,,,25.0,0.0,
96714,Switzerland,NE,2020-02-17,-7.0,-6.0,,-2.0,0.0,1.0
96715,Switzerland,NE,2020-02-18,-1.0,2.0,,4.0,2.0,1.0
96716,Switzerland,NE,2020-02-19,-7.0,-9.0,,-6.0,1.0,1.0
96717,Switzerland,NE,2020-02-20,-3.0,-3.0,,4.0,0.0,-1.0
96718,Switzerland,NE,2020-02-21,-5.0,-1.0,,9.0,-1.0,-1.0
96719,Switzerland,NE,2020-02-22,-4.0,0.0,,18.0,-3.0,-2.0
96720,Switzerland,NE,2020-02-23,-2.0,,25.0,18.0,-3.0,
96721,Switzerland,NE,2020-02-24,-2.0,-6.0,,1.0,-16.0,1.0
96722,Switzerland,NE,2020-02-25,-4.0,-4.0,,-10.0,-15.0,2.0
96723,Switzerland,NE,2020-02-26,-13.0,-13.0,,-16.0,-14.0,2.0
96724,Switzerland,NE,2020-02-27,-15.0,-11.0,,-14.0,-17.0,4.0
96725,Switzerland,NE,2020-02-28,-4.0,2.0,,-2.0,-18.0,2.0
96726,Switzerland,NE,2020-02-29,-10.0,0.0,,-4.0,-8.0,
96727,Switzerland,NE,2020-03-01,7.0,7.0,27.0,17.0,-3.0,
96728,Switzerland,NE,2020-03-02,-6.0,-2.0,,0.0,-1.0,1.0
96729,Switzerland,NE,2020-03-03,-2.0,4.0,,2.0,1.0,0.0
96730,Switzerland,NE,2020-03-04,-3.0,0.0,,1.0,1.0,1.0
96731,Switzerland,NE,2020-03-05,-9.0,-6.0,,-8.0,0.0,2.0
96732,Switzerland,NE,2020-03-06,-6.0,8.0,,3.0,-1.0,2.0
96733,Switzerland,NE,2020-03-07,-3.0,5.0,,1.0,-3.0,
96734,Switzerland,NE,2020-03-08,15.0,,,22.0,0.0,
96735,Switzerland,NE,2020-03-09,-10.0,-3.0,,-3.0,-1.0,2.0
96736,Switzerland,NE,2020-03-10,-9.0,-3.0,,-6.0,-2.0,2.0
96737,Switzerland,NE,2020-03-11,-7.0,0.0,,-1.0,-1.0,2.0
96738,Switzerland,NE,2020-03-12,-9.0,5.0,,-6.0,-3.0,3.0
96739,Switzerland,NE,2020-03-13,-10.0,23.0,,-3.0,-6.0,5.0
96740,Switzerland,NE,2020-03-14,-22.0,16.0,,-15.0,-10.0,
96741,Switzerland,NE,2020-03-15,-12.0,,,8.0,-11.0,
96742,Switzerland,NE,2020-03-16,-38.0,20.0,,-28.0,-28.0,12.0
96743,Switzerland,NE,2020-03-17,-55.0,5.0,,-40.0,-37.0,17.0
96744,Switzerland,NE,2020-03-18,-63.0,-9.0,,-45.0,-45.0,19.0
96745,Switzerland,NE,2020-03-19,-64.0,-9.0,,-51.0,-52.0,22.0
96746,Switzerland,NE,2020-03-20,-68.0,-2.0,,-54.0,-54.0,27.0
96747,Switzerland,NE,2020-03-21,-78.0,-29.0,,-54.0,-51.0,
96748,Switzerland,NE,2020-03-22,-81.0,-50.0,-25.0,-62.0,-43.0,
96749,Switzerland,NE,2020-03-23,-69.0,-25.0,,-59.0,-60.0,24.0
96750,Switzerland,NE,2020-03-24,-70.0,-21.0,,-61.0,-61.0,26.0
96751,Switzerland,NE,2020-03-25,-70.0,-22.0,,-60.0,-61.0,25.0
96752,Switzerland,NE,2020-03-26,-71.0,-23.0,,-62.0,-62.0,27.0
96753,Switzerland,NE,2020-03-27,-70.0,-14.0,,-55.0,-61.0,28.0
96754,Switzerland,NE,2020-03-28,-74.0,-24.0,,-47.0,-52.0,
96755,Switzerland,NE,2020-03-29,-78.0,-48.0,-18.0,-58.0,-46.0,
96756,Switzerland,NE,2020-03-30,-71.0,-26.0,,-64.0,-61.0,25.0
96757,Switzerland,NE,2020-03-31,-87.0,0.0,,-53.0,-61.0,26.0
96758,Switzerland,NE,2020-04-01,-86.0,-8.0,,-52.0,-60.0,24.0
96759,Switzerland,NE,2020-04-02,-86.0,-3.0,,-52.0,-61.0,26.0
96760,Switzerland,NE,2020-04-03,-78.0,2.0,,-49.0,-61.0,28.0
96761,Switzerland,NE,2020-04-04,-83.0,-9.0,,-40.0,-48.0,
96762,Switzerland,NE,2020-04-05,-72.0,-26.0,,-33.0,-39.0,
96763,Switzerland,NE,2020-04-06,-75.0,-11.0,,-49.0,-58.0,22.0
96764,Switzerland,NE,2020-04-07,-67.0,-8.0,,-48.0,-58.0,23.0
96765,Switzerland,NE,2020-04-08,-68.0,-7.0,,-49.0,-57.0,22.0
96766,Switzerland,NE,2020-04-09,-64.0,10.0,,-47.0,-59.0,23.0
96767,Switzerland,NE,2020-04-10,-88.0,-87.0,,-56.0,-86.0,
96768,Switzerland,NE,2020-04-11,-70.0,8.0,,-37.0,-47.0,
96769,Switzerland,NE,2020-04-12,-73.0,,,-37.0,-36.0,
96770,Switzerland,NE,2020-04-13,-86.0,-90.0,,-58.0,-87.0,
96771,Switzerland,NE,2020-04-14,-66.0,-7.0,,-49.0,-57.0,23.0
96772,Switzerland,NE,2020-04-15,-69.0,-19.0,,-48.0,-55.0,22.0
96773,Switzerland,NE,2020-04-16,-69.0,-24.0,,-47.0,-57.0,23.0
96774,Switzerland,NE,2020-04-17,-70.0,-15.0,,-43.0,-56.0,24.0
96775,Switzerland,NE,2020-04-18,-75.0,-21.0,,-35.0,-41.0,
96776,Switzerland,NE,2020-04-19,-71.0,,,-33.0,-34.0,
96777,Switzerland,NE,2020-04-20,-67.0,-27.0,,-46.0,-53.0,21.0
96778,Switzerland,NE,2020-04-21,-67.0,-21.0,,-47.0,-53.0,22.0
96779,Switzerland,NE,2020-04-22,-68.0,-23.0,,-43.0,-51.0,19.0
96780,Switzerland,NE,2020-04-23,-67.0,-22.0,,-41.0,-53.0,21.0
96781,Switzerland,NE,2020-04-24,-66.0,-6.0,,-37.0,-52.0,22.0
96782,Switzerland,NE,2020-04-25,-73.0,-17.0,,-32.0,-40.0,
96783,Switzerland,NE,2020-04-26,-74.0,,-2.0,-41.0,-29.0,
96784,Switzerland,NE,2020-04-27,-52.0,-15.0,,-35.0,-46.0,17.0
96785,Switzerland,NE,2020-04-28,-59.0,-13.0,,-42.0,-46.0,19.0
96786,Switzerland,NE,2020-04-29,-58.0,-13.0,,-40.0,-45.0,19.0
96787,Switzerland,NE,2020-04-30,-57.0,-5.0,,-44.0,-48.0,21.0
96788,Switzerland,NE,2020-05-01,-90.0,-88.0,,-62.0,-81.0,
96789,Switzerland,NE,2020-05-02,-61.0,3.0,,-29.0,-35.0,
96790,Switzerland,NE,2020-05-03,-65.0,,,-16.0,-26.0,
96791,Switzerland,NE,2020-05-04,-50.0,-13.0,,-29.0,-41.0,15.0
96792,Switzerland,NE,2020-05-05,-57.0,-12.0,,-40.0,-42.0,18.0
96793,Switzerland,NE,2020-05-06,-56.0,-12.0,,-37.0,-40.0,17.0
96794,Switzerland,NE,2020-05-07,-50.0,-13.0,,-28.0,-40.0,16.0
96795,Switzerland,NE,2020-05-08,-53.0,-4.0,,-26.0,-40.0,17.0
96796,Switzerland,NE,2020-05-09,-55.0,-6.0,,-7.0,-25.0,
96797,Switzerland,NE,2020-05-10,-53.0,,,-7.0,-7.0,
96798,Switzerland,NE,2020-05-11,-30.0,-14.0,,-30.0,-35.0,15.0
96799,Switzerland,NE,2020-05-12,-29.0,-4.0,,-25.0,-34.0,14.0
96800,Switzerland,NE,2020-05-13,-39.0,-15.0,,-35.0,-35.0,15.0
96801,Switzerland,NE,2020-05-14,-33.0,-8.0,,-32.0,-36.0,15.0
96802,Switzerland,NE,2020-05-15,-34.0,-1.0,,-27.0,-34.0,17.0
96803,Switzerland,NE,2020-05-16,-29.0,-3.0,,-1.0,-12.0,
96804,Switzerland,NE,2020-05-17,-17.0,,,18.0,-2.0,
96805,Switzerland,NE,2020-05-18,-16.0,-6.0,,-18.0,-32.0,12.0
96806,Switzerland,NE,2020-05-19,-16.0,5.0,,-16.0,-31.0,11.0
96807,Switzerland,NE,2020-05-20,-8.0,17.0,,-14.0,-32.0,8.0
96808,Switzerland,NE,2020-05-21,-52.0,-83.0,,-18.0,-82.0,
96809,Switzerland,NE,2020-05-22,-13.0,13.0,,-14.0,-64.0,16.0
96810,Switzerland,NE,2020-05-23,-32.0,-15.0,-32.0,-29.0,-16.0,
96811,Switzerland,NE,2020-05-24,-9.0,,,22.0,3.0,
96812,Switzerland,NE,2020-05-25,-8.0,-2.0,,-11.0,-30.0,10.0
96813,Switzerland,NE,2020-05-26,-12.0,2.0,,-14.0,-26.0,9.0
96814,Switzerland,NE,2020-05-27,-11.0,-3.0,,-11.0,-26.0,9.0
96815,Switzerland,NE,2020-05-28,-12.0,0.0,,-13.0,-28.0,10.0
96816,Switzerland,NE,2020-05-29,-13.0,9.0,,-4.0,-27.0,10.0
96817,Switzerland,NE,2020-05-30,-11.0,7.0,,19.0,1.0,
96818,Switzerland,NE,2020-05-31,23.0,,,58.0,11.0,
96819,Switzerland,NE,2020-06-01,-47.0,-82.0,,-14.0,-80.0,17.0
96820,Switzerland,NE,2020-06-02,-6.0,16.0,,-6.0,-22.0,7.0
96821,Switzerland,NE,2020-06-03,-17.0,1.0,,-19.0,-22.0,9.0
96822,Switzerland,NE,2020-06-04,-19.0,-1.0,,-22.0,-24.0,11.0
96823,Switzerland,NE,2020-06-05,-18.0,1.0,,-18.0,-23.0,11.0
96824,Switzerland,NE,2020-06-06,-15.0,-3.0,-13.0,-13.0,-1.0,
96825,Switzerland,NE,2020-06-07,-24.0,,-11.0,-7.0,1.0,
96826,Switzerland,NE,2020-06-08,-12.0,-8.0,,-11.0,-23.0,8.0
96827,Switzerland,NE,2020-06-09,-13.0,-6.0,,-18.0,-21.0,8.0
96828,Switzerland,NE,2020-06-10,-12.0,-3.0,,-17.0,-21.0,7.0
